GEO_ID,Geography,TRACT,TOTPOP,5+POP,TOTHH,TOTHU,OCCHU,POVERTY,UNEMPLOYED,PERCAP,noHSDIPL,65+,17-_abs,DISABLE,SINGLPAR_abs,ENGLTW_abs,10+UNITS_abs,MOBILEHOMES,HOUSCROWD_abs,noVEHICLE,GROUPQRTRS_abs,MINORITY_abs,17-,SINGLPAR,MINORITY,ENGLTW,10+UNITS,HOUSCROWD,GROUPQRTRS,r_POVERTY,r_UNEMPLOYED,r_PERCAP,r_noHSDIPL,r_65+,r_17-,r_DISABLE,r_SINGLPAR,r_MINORITY,r_ENGLTW,r_10+UNITS,r_MOBILEHOMES,r_HOUSCROWD,r_noVEHICLE,r_GROUPQRTRS,sc_SE,sc_HH,sc_ML,sc_HT,r_SE,r_HH,r_ML,r_HT,CDC_score,CDC_percrank
1400000US34013018800,"Census Tract 188, Essex County, New Jersey",18800,4942.0,4712.0,1624.0,1895.0,1624.0,14.7,14.9,28694.0,10.4,12.4,937.0,10.2,244.0,190.0,670.0,0.0,147.0,10.9,219.0,4667.0,18.95993524888709,15.024630541871923,94.43545123431808,4.032258064516129,35.35620052770449,9.051724137931036,4.43140428976123,0.6162258392675484,0.8476602238046795,0.5007629704984741,0.38936927772126145,0.5091556459816887,0.2866225839267548,0.6047812817904374,0.746439471007121,0.8079857578840285,0.405645981688708,0.6902339776195321,0.0,0.7273652085452695,0.34282807731434384,0.8982706002034588,2.3540183112919633,2.146998982706002,1.2136317395727365,2.6586978636826046,0.6113936927772126,0.604526958290946,0.6134282807731435,0.724821973550356,8.373346897253306,0.6917599186164801
1400000US34013018900,"Census Tract 189, Essex County, New Jersey",18900,3619.0,3241.0,1325.0,1574.0,1325.0,23.7,16.1,17089.0,20.2,7.8,1009.0,12.1,293.0,125.0,363.0,0.0,182.0,26.4,23.0,3419.0,27.880630008289586,22.11320754716981,94.47361149488809,3.8568343103980256,23.062261753494283,13.735849056603774,0.6355346780878696,0.7894201424211598,0.8799593082400814,0.8476602238046795,0.6752288911495422,0.1775178026449644,0.8273143438453713,0.7583926754832147,0.8794506612410987,0.8092573753814852,0.39420142421159715,0.6035096642929807,0.0,0.8598677517802645,0.5063580874872838,0.6955747711088505,3.1922685656154632,2.642675483214649,1.2034587995930823,2.6653102746693795,0.8563072227873856,0.8695320447609359,0.6060528992878942,0.7288911495422177,9.703713123092573,0.8499491353001017
1400000US34013019000,"Census Tract 190, Essex County, New Jersey",19000,4685.0,4223.0,1497.0,1507.0,1497.0,4.5,5.0,77192.0,3.1,9.4,1522.0,4.1,46.0,9.0,54.0,0.0,0.0,0.7,0.0,1275.0,32.48665955176094,3.0728122912491647,27.214514407684096,0.21311863604072936,3.5832780358327803,0.0,0.0,0.21973550356052898,0.15132248219735503,0.04577822990844354,0.08138351983723296,0.29196337741607326,0.9415055951169888,0.040437436419125124,0.18870803662258392,0.2983214649033571,0.042980671414038656,0.2952695829094608,0.0,0.0,0.019582909460834182,0.0,0.4982197355035605,1.4626144455747712,0.34130213631739575,0.314852492370295,0.05035605289928789,0.15869786368260427,0.1396236012207528,0.015768056968463885,2.6169888097660223,0.007375381485249237
1400000US34013019100,"Census Tract 191, Essex County, New Jersey",19100,3728.0,3408.0,1182.0,1215.0,1182.0,7.2,10.2,51440.0,4.6,11.2,1024.0,4.1,146.0,33.0,43.0,0.0,0.0,2.3,56.0,1951.0,27.467811158798284,12.351945854483926,52.33369098712446,0.9683098591549296,3.539094650205761,0.0,1.502145922746781,0.3611393692777213,0.6302136317395728,0.12054933875890132,0.14089521871820956,0.42497456765005087,0.8110376398779248,0.040437436419125124,0.6696337741607324,0.5081383519837233,0.13326551373346898,0.2945066124109868,0.0,0.0,0.08011190233977619,0.7955239064089522,1.2527975584944049,1.946083418107833,0.6414038657171922,1.1701424211597153,0.2853509664292981,0.4440488301119023,0.2764496439471007,0.18031536113936927,5.010427263479146,0.22761953204476093
1400000US34013019300,"Census Tract 193, Essex County, New Jersey",19300,3115.0,2915.0,1230.0,1488.0,1230.0,12.6,10.1,40936.0,4.7,8.8,656.0,8.7,137.0,80.0,660.0,0.0,6.0,17.1,101.0,1125.0,21.059390048154093,11.13821138211382,36.115569823434996,2.74442538593482,44.354838709677416,0.4878048780487805,3.242375601926164,0.5577314343845371,0.6225839267548321,0.22431332655137334,0.14623601220752797,0.25,0.40615462868769076,0.4303153611393693,0.633265513733469,0.3837741607324517,0.31637843336724314,0.7332146490335707,0.0,0.17650050864699898,0.42675483214649035,0.8690233977619533,1.5508646998982705,1.7197355035605288,0.7001525940996949,2.205493387589013,0.3799593082400814,0.28204476093591047,0.30645981688708035,0.555442522889115,6.176246185147507,0.3959816887080366
1400000US34013019400,"Census Tract 194, Essex County, New Jersey",19400,2858.0,2490.0,932.0,964.0,932.0,2.7,7.2,78073.0,0.7,10.7,927.0,4.9,28.0,40.0,76.0,0.0,7.0,0.0,0.0,544.0,32.43526941917425,3.004291845493562,19.034289713086075,1.606425702811245,7.883817427385892,0.7510729613733905,0.0,0.11749745676500509,0.3598677517802645,0.04450661241098677,0.010427263479145472,0.3858087487283825,0.940996948118006,0.07553407934893185,0.18209562563580875,0.20574771108850456,0.20015259409969482,0.40005086469989826,0.0,0.20854526958290945,0.0,0.0,0.5322990844354017,1.5844354018311293,0.4059003051881994,0.6085961342828077,0.06002034587995931,0.20549338758901323,0.167853509664293,0.05137334689725331,3.1312309257375386,0.023906408952187184
1400000US34013019500,"Census Tract 195, Essex County, New Jersey",19500,3754.0,3330.0,1261.0,1261.0,1261.0,1.6,5.4,60829.0,2.6,9.0,1167.0,6.0,50.0,41.0,76.0,0.0,0.0,5.6,6.0,915.0,31.086840703249866,3.965107057890563,24.374001065530102,1.2312312312312312,6.026962727993656,0.0,0.15982951518380395,0.053153611393692776,0.18489318413021363,0.07960325534079349,0.06536113936927772,0.2634791454730417,0.9201424211597151,0.14954221770091555,0.2548321464903357,0.26551373346897256,0.16225839267548323,0.36648016276703965,0.0,0.0,0.2174465920651068,0.47202441505595116,0.3830111902339776,1.587995930824008,0.4277721261444558,1.0559511698880977,0.02619532044760936,0.20651068158697863,0.17929806714140387,0.14750762970498474,3.454730417090539,0.0465412004069176
1400000US34013019600,"Census Tract 196, Essex County, New Jersey",19600,6575.0,6194.0,2136.0,2253.0,2136.0,6.2,7.9,36278.0,7.1,10.9,2000.0,10.2,276.0,247.0,322.0,0.0,36.0,12.4,64.0,4124.0,30.418250950570343,12.921348314606742,62.72243346007605,3.9877300613496933,14.292055037727474,1.6853932584269664,0.973384030418251,0.31637843336724314,0.4303153611393693,0.30773143438453715,0.24771108850457782,0.39903357070193285,0.9036113936927772,0.6047812817904374,0.6871820956256358,0.5635808748728383,0.4036113936927772,0.503560528992879,0.0,0.31027466937945064,0.3672431332655137,0.7512716174974567,1.3021363173957274,2.5946083418107833,0.9671922685656155,1.9323499491353,0.3041709053916582,0.8512207527975585,0.43591047812817907,0.4369277721261445,6.796286876907427,0.48296032553407936
1400000US34013019700,"Census Tract 197, Essex County, New Jersey",19700,5768.0,5371.0,1913.0,2013.0,1913.0,3.5,15.0,28757.0,15.2,8.7,1655.0,8.1,557.0,695.0,174.0,0.0,120.0,11.3,9.0,4773.0,28.692787794729544,29.116570831155254,82.74965325936199,12.939862223049712,8.64381520119225,6.2728698379508625,0.15603328710124828,0.16200406917599186,0.8507121057985758,0.4989827060020346,0.5470498474059003,0.2441505595116989,0.8593591047812817,0.3652085452695829,0.9516785350966429,0.6757375381485249,0.7299084435401831,0.4140386571719227,0.0,0.6075788402848423,0.34994913530010174,0.46795523906408953,2.058748728382503,2.4203967446592065,1.405645981688708,1.8395218718209565,0.5284842319430315,0.7744150559511699,0.7517802644964394,0.40335707019328587,7.724313326551374,0.6091047812817905
1400000US34013019800,"Census Tract 198, Essex County, New Jersey",19800,2359.0,2234.0,778.0,881.0,778.0,2.5,9.3,47611.0,0.9,11.1,650.0,8.9,39.0,5.0,11.0,0.0,6.0,3.5,8.0,795.0,27.55404832556168,5.012853470437018,33.70072064434082,0.22381378692927484,1.2485811577752552,0.7712082262210797,0.3391267486222976,0.1060528992878942,0.5587487283825026,0.14979654120040692,0.013224821973550356,0.41683621566632756,0.8135808748728383,0.4539674465920651,0.3382502543234995,0.36266531027466936,0.04450661241098677,0.20905391658189218,0.0,0.21388606307222788,0.13504577822990843,0.602238046795524,0.8278229908443541,2.0226347914547302,0.40717192268565616,1.1602238046795526,0.14343845371312308,0.5099186164801628,0.16861648016276704,0.17650050864699898,4.417853509664293,0.14394710071210579
1400000US34013019900,"Census Tract 199, Essex County, New Jersey",19900,2583.0,2385.0,849.0,849.0,849.0,3.3,3.5,74574.0,3.8,9.9,826.0,4.8,26.0,27.0,101.0,0.0,18.0,5.1,6.0,350.0,31.978319783197833,3.0624263839811543,13.550135501355015,1.1320754716981132,11.896348645465253,2.1201413427561837,0.23228803716608595,0.15081383519837233,0.06180061037639878,0.04908443540183113,0.1055442522889115,0.32706002034587994,0.9336215666327569,0.06993896236012208,0.1871820956256358,0.1309766022380468,0.15233977619532044,0.4677009155645982,0.0,0.34994913530010174,0.20015259409969482,0.5356052899287894,0.3672431332655137,1.5178026449643947,0.2833163784333672,1.5534079348931842,0.024160732451678536,0.1780264496439471,0.10808748728382503,0.2960325534079349,3.7217700915564595,0.0671414038657172
1400000US34013020000,"Census Tract 200, Essex County, New Jersey",20000,5671.0,5328.0,1676.0,1752.0,1676.0,2.5,2.9,114510.0,0.4,11.2,2056.0,4.4,61.0,63.0,0.0,0.0,0.0,1.3,0.0,904.0,36.254628813260446,3.6396181384248205,15.940751190266267,1.1824324324324325,0.0,0.0,0.0,0.1060528992878942,0.035096642929806715,0.01093591047812818,0.007121057985757884,0.42497456765005087,0.9771108850457783,0.05366225839267548,0.228382502543235,0.16480162767039674,0.15768056968463887,0.0,0.0,0.0,0.03967446592065107,0.0,0.15920651068158698,1.6841302136317395,0.3224821973550356,0.03967446592065107,0.003051881993896236,0.2599186164801628,0.12970498474059003,0.0043234994913530014,2.205493387589013,0.002034587995930824
1400000US34013020200,"Census Tract 202, Essex County, New Jersey",20200,4972.0,4601.0,1612.0,1656.0,1612.0,0.6,9.9,58671.0,1.0,10.0,1509.0,4.3,89.0,130.0,157.0,0.0,24.0,8.2,6.0,1563.0,30.349959774738537,5.521091811414392,31.436041834271922,2.8254727233210173,9.480676328502415,1.4888337468982629,0.12067578439259856,0.01627670396744659,0.6085961342828077,0.09053916581892167,0.0167853509664293,0.3346897253306205,0.9020854526958291,0.05035605289928789,0.37360122075279756,0.3402848423194303,0.3219735503560529,0.4300610376398779,0.0,0.29298067141403866,0.28814852492370296,0.42293997965412006,0.7321973550356052,1.660732451678535,0.6622583926754833,1.4341302136317395,0.11571719226856561,0.24745676500508648,0.28789420142421157,0.2596642929806714,4.489318413021363,0.1510681586978637
1400000US34013020300,"Census Tract 203, Essex County, New Jersey",20300,4489.0,4029.0,1731.0,1806.0,1731.0,4.9,3.7,63721.0,3.1,11.1,1295.0,6.5,116.0,95.0,285.0,0.0,50.0,6.5,11.0,1285.0,28.848295834261528,6.701328711727326,28.625529071062598,2.3579051873914123,15.780730897009969,2.8885037550548818,0.2450434395188238,0.24364191251271616,0.07121057985757884,0.06790437436419125,0.08138351983723296,0.41683621566632756,0.8641912512716174,0.1889623601220753,0.44938962360122076,0.3133265513733469,0.2805188199389624,0.521617497456765,0.0,0.40869786368260425,0.24313326551373346,0.5447609359104781,0.46414038657171924,1.9193794506612412,0.5938453713123093,1.718209562563581,0.04374364191251272,0.4252288911495422,0.25737538148524924,0.357324516785351,4.69557477110885,0.1785350966429298
1400000US34013020400,"Census Tract 204, Essex County, New Jersey",20400,4671.0,4436.0,1614.0,1692.0,1614.0,1.3,2.9,69442.0,1.9,17.5,1275.0,8.4,34.0,110.0,139.0,1.4,0.0,0.7,4.0,1007.0,27.296082209377005,2.1065675340768277,21.558552772425603,2.479711451758341,8.215130023640661,0.0,0.08563476771569258,0.039420142421159717,0.035096642929806715,0.05798575788402848,0.04170905391658189,0.8133265513733469,0.8039165818921669,0.40030518819938965,0.11393692777212615,0.23346897253306206,0.29374364191251273,0.4064089521871821,0.9392166836215666,0.0,0.019582909460834182,0.3837741607324517,0.1742115971515768,2.1314852492370293,0.5272126144455748,1.7489827060020346,0.004577822990844354,0.5915564598168871,0.22482197355035605,0.3690233977619532,4.581892166836216,0.16429298067141404
1400000US34013020500,"Census Tract 205, Essex County, New Jersey",20500,7776.0,7390.0,2428.0,2470.0,2428.0,0.9,2.8,68687.0,3.5,13.9,2102.0,5.2,73.0,128.0,35.0,0.0,15.0,2.6,9.0,2220.0,27.031893004115226,3.0065897858319603,28.54938271604938,1.7320703653585925,1.417004048582996,0.6177924217462932,0.11574074074074073,0.024415055951169887,0.03306205493387589,0.05849440488301119,0.0974059003051882,0.6172431332655137,0.7909460834181078,0.09231943031536113,0.1823499491353001,0.3123092573753815,0.2159206510681587,0.21820956256358087,0.0,0.193794506612411,0.0935910478128179,0.4163275686673449,0.21337741607324517,1.6828585961342826,0.5282299084435402,0.9219226856561547,0.007121057985757884,0.2591556459816887,0.22558494404883012,0.11164801627670397,3.3463886063072223,0.04145473041709054
1400000US34013020600,"Census Tract 206, Essex County, New Jersey",20600,4817.0,4429.0,1712.0,1712.0,1712.0,2.3,4.5,72181.0,4.2,22.5,1204.0,10.2,88.0,136.0,130.0,0.2,0.0,6.9,129.0,1189.0,24.99481004774756,5.14018691588785,24.683412912601202,3.070670580266426,7.593457943925233,0.0,2.6780153622586673,0.09460834181078331,0.11724313326551374,0.05340793489318413,0.12207527975584945,0.926500508646999,0.671414038657172,0.6047812817904374,0.3474059003051882,0.2698372329603255,0.33799593082400814,0.3949643947100712,0.8489318413021363,0.0,0.2558494404883011,0.8489318413021363,0.3873346897253306,2.5501017293997967,0.6078331637843337,2.3486775178026447,0.02721261444557477,0.8346897253306206,0.2624618514750763,0.6121566632756866,5.893947100712106,0.35478128179043744
1400000US34013020800,"Census Tract 208, Essex County, New Jersey",20800,7475.0,7021.0,2463.0,2552.0,2463.0,1.1,5.3,53843.0,6.3,16.5,1973.0,10.1,115.0,236.0,223.0,1.7,0.0,5.7,68.0,2132.0,26.39464882943144,4.669102720259846,28.52173913043478,3.3613445378151265,8.738244514106583,0.0,0.9096989966555183,0.03179043743641913,0.17293997965412003,0.10935910478128179,0.21185147507629706,0.7731434384537131,0.7545778229908443,0.5966429298067142,0.3133265513733469,0.3118006103763988,0.3603763987792472,0.41683621566632756,0.9521871820956256,0.0,0.21973550356052898,0.7441505595116988,0.525940996948118,2.4376907426246186,0.672177009155646,2.332909460834181,0.05747711088504578,0.7833163784333672,0.2922177009155646,0.6073245167853509,5.968718209562564,0.36546286876907425
1400000US34013020901,"Census Tract 209.01, Essex County, New Jersey",20901,2125.0,2018.0,702.0,754.0,702.0,2.8,3.3,90248.0,1.0,15.1,658.0,5.3,27.0,3.0,0.0,0.0,0.0,0.9,0.0,127.0,30.96470588235294,3.8461538461538463,5.976470588235294,0.14866204162537167,0.0,0.0,0.0,0.1228382502543235,0.05213631739572736,0.030518819938962362,0.0167853509664293,0.6937945066124109,0.917853509664293,0.09638860630722279,0.24593082400813834,0.03763987792472025,0.038657171922685654,0.0,0.0,0.0,0.02721261444557477,0.0,0.22227873855544253,1.9539674465920651,0.0762970498474059,0.02721261444557477,0.00839267548321465,0.4509155645981689,0.018565615462868768,0.003306205493387589,2.2797558494404884,0.00254323499491353
1400000US34013020902,"Census Tract 209.02, Essex County, New Jersey",20902,5812.0,5577.0,2441.0,2494.0,2441.0,1.9,4.0,59196.0,3.7,19.6,1326.0,6.9,165.0,68.0,132.0,0.0,0.0,1.1,0.0,806.0,22.81486579490709,6.759524784924212,13.867859600825879,1.2192935269858347,5.292702485966319,0.0,0.0,0.07222787385554426,0.08621566632756866,0.08774160732451679,0.10274669379450661,0.8763987792472024,0.5272126144455748,0.22482197355035605,0.45116988809766023,0.1358087487283825,0.16098677517802645,0.34613428280773145,0.0,0.0,0.03229908443540183,0.0,0.34893184130213634,2.0796032553407935,0.29679552390640895,0.37843336724313326,0.019837232960325534,0.547558494404883,0.11597151576805696,0.02212614445574771,3.1037639877924716,0.022634791454730418
1400000US34013021000,"Census Tract 210, Essex County, New Jersey",21000,4932.0,4721.0,1843.0,1953.0,1843.0,2.4,6.5,49712.0,4.5,19.4,1111.0,10.2,51.0,149.0,374.0,1.9,8.0,7.0,0.0,675.0,22.526358475263585,2.7672273467173087,13.686131386861314,3.1561109934335945,19.150025601638504,0.4340748779164406,0.0,0.09994913530010173,0.29577822990844355,0.13173957273652084,0.1368260427263479,0.87029501525941,0.5061037639877924,0.6047812817904374,0.16302136317395727,0.13377416073245169,0.34486266531027465,0.5645981688708036,0.9570193285859614,0.17014242115971515,0.258646998982706,0.0,0.6642929806714141,2.144201424211597,0.47863682604272634,1.9504069175991863,0.09816887080366225,0.602238046795524,0.20142421159715157,0.44328585961342826,5.237538148524924,0.25940996948118006
1400000US34013021100,"Census Tract 211, Essex County, New Jersey",21100,4954.0,4662.0,2046.0,2149.0,2046.0,4.4,7.5,45995.0,5.6,21.9,842.0,9.1,32.0,75.0,629.0,0.0,32.0,6.7,8.0,1180.0,16.996366572466695,1.5640273704789833,23.819136051675414,1.608751608751609,29.269427640763148,1.5640273704789833,0.16148566814695195,0.21337741607324517,0.3888606307222787,0.16353001017293997,0.18591047812817904,0.9198880976602238,0.19938962360122076,0.4766022380467955,0.08189216683621567,0.2561037639877925,0.20066124109867753,0.6505595116988809,0.0,0.30010172939979657,0.24923702950152593,0.4750762970498474,0.951678535096643,1.6777721261444558,0.45676500508647,1.6749745676500507,0.18184130213631738,0.25737538148524924,0.19328585961342828,0.3374872838250254,4.761190233977619,0.18794506612410986
1400000US34013021200,"Census Tract 212, Essex County, New Jersey",21200,3445.0,3147.0,1294.0,1360.0,1294.0,2.1,5.1,56269.0,4.8,12.6,964.0,5.9,26.0,0.0,146.0,1.3,0.0,1.2,8.0,268.0,27.982583454281563,2.009273570324575,7.779390420899854,0.0,10.73529411764706,0.0,0.23222060957910012,0.08265513733468972,0.15768056968463887,0.09867751780264497,0.15005086469989828,0.5246693794506613,0.8316378433367243,0.13987792472024416,0.1055442522889115,0.056459816887080364,0.0,0.4491353001017294,0.9338758901322483,0.0,0.037131230925737536,0.535350966429298,0.48906408952187186,1.6017293997965412,0.056459816887080364,1.955493387589013,0.048830111902339775,0.21414038657171922,0.01093591047812818,0.44608341810783314,4.102746693794506,0.1050356052899288
1400000US34013021400,"Census Tract 214, Essex County, New Jersey",21400,6488.0,6224.0,2469.0,2518.0,2469.0,4.1,6.0,47558.0,7.2,23.1,1303.0,9.2,139.0,177.0,309.0,0.0,15.0,5.4,418.0,1179.0,20.083230579531445,5.6298096395301735,18.172009864364984,2.843830334190231,12.27164416203336,0.6075334143377885,6.4426633785450065,0.1943031536113937,0.24313326551373346,0.150559511698881,0.2527975584944049,0.9320956256358087,0.34664292980671413,0.4883011190233978,0.38173957273652087,0.19455747711088506,0.32324516785350965,0.4735503560528993,0.0,0.1920142421159715,0.21032553407934892,0.9290437436419126,0.840793489318413,2.1487792472024414,0.5178026449643947,1.8049338758901323,0.1472533062054934,0.6063072227873856,0.21871820956256358,0.39089521871820954,5.312309257375381,0.27009155645981686
1400000US34013021601,"Census Tract 216.01, Essex County, New Jersey",21601,7454.0,7092.0,2597.0,2653.0,2597.0,1.4,6.9,45120.0,8.7,22.4,1699.0,9.3,87.0,62.0,204.0,0.0,0.0,5.3,0.0,581.0,22.793131204722293,3.3500192529842128,7.794472766299973,0.874224478285392,7.689408217112702,0.0,0.0,0.04577822990844354,0.33138351983723296,0.1698880976602238,0.3196846388606307,0.9252288911495422,0.525178026449644,0.5002543234994914,0.20651068158697863,0.05671414038657172,0.12309257375381485,0.3967446592065107,0.0,0.0,0.20803662258392674,0.0,0.866734486266531,2.1571719226856563,0.17980671414038657,0.6047812817904374,0.15488301119023398,0.6113936927772126,0.059003051881993895,0.050610376398779244,3.808494404883011,0.07349949135300102
1400000US34013021602,"Census Tract 216.02, Essex County, New Jersey",21602,6276.0,5977.0,2118.0,2118.0,2118.0,3.4,4.2,76174.0,1.8,14.7,1745.0,5.5,48.0,52.0,41.0,0.0,41.0,1.7,3.0,587.0,27.804333970681963,2.26628895184136,9.353091140854048,0.8700016730801405,1.9357884796978282,1.9357884796978282,0.04780114722753346,0.15564598168870802,0.09766022380467955,0.0465412004069176,0.038657171922685654,0.6686164801627671,0.8247711088504578,0.10961342828077314,0.12538148524923703,0.08087487283825025,0.1223296032553408,0.24059003051881994,0.0,0.33316378433367244,0.05340793489318413,0.3395218718209563,0.3385045778229908,1.728382502543235,0.20320447609359105,0.9666836215666328,0.01780264496439471,0.28916581892166837,0.07044760935910478,0.12436419125127161,3.23677517802645,0.03229908443540183
1400000US34013021701,"Census Tract 217.01, Essex County, New Jersey",21701,3472.0,3272.0,1592.0,1686.0,1592.0,3.9,3.0,44364.0,5.5,14.0,748.0,6.9,138.0,305.0,560.0,0.0,31.0,7.9,14.0,960.0,21.54377880184332,8.668341708542714,27.649769585253456,9.321515892420539,33.214709371293004,1.9472361809045227,0.40322580645161293,0.18311291963377416,0.038657171922685654,0.17955239064089523,0.18056968463886064,0.624618514750763,0.44328585961342826,0.22482197355035605,0.5457782299084435,0.3021363173957274,0.6373346897253306,0.6775178026449644,0.0,0.3349440488301119,0.2812817904374364,0.6284333672431333,0.5818921668362157,1.8385045778229907,0.9394710071210579,1.9221770091556458,0.07426246185147507,0.36012207527975587,0.41759918616480163,0.4323499491353001,5.28204476093591,0.26551373346897256
1400000US34017004200,"Census Tract 42, Hudson County, New Jersey",4200,4551.0,4254.0,1639.0,1801.0,1639.0,27.8,12.2,19714.0,18.6,5.3,1260.0,7.6,486.0,279.0,583.0,0.0,120.0,35.1,0.0,4164.0,27.68622280817403,29.652226967663207,91.49637442320369,6.558533145275035,32.37090505274847,7.3215375228798045,0.0,0.8489318413021363,0.7482197355035606,0.771617497456765,0.6345371312309257,0.05747711088504578,0.8207019328585962,0.30391658189216686,0.9585452695829094,0.7647507629704985,0.53382502543235,0.6734486266531028,0.0,0.6581892166836215,0.5869786368260427,0.0,3.0033062054933874,2.140640895218718,1.2985757884028484,1.918616480162767,0.8059511698880977,0.6002034587995931,0.671414038657172,0.42980671414038657,8.361139369277721,0.6904883011190234
1400000US34017004300,"Census Tract 43, Hudson County, New Jersey",4300,2284.0,2124.0,886.0,1061.0,886.0,24.6,5.7,22355.0,12.8,9.2,606.0,11.3,210.0,171.0,264.0,0.0,78.0,43.7,0.0,2075.0,26.532399299474605,23.702031602708804,90.8493870402802,8.05084745762712,24.882186616399625,8.803611738148986,0.0,0.8028992878942014,0.21388606307222788,0.689471007121058,0.46515768056968465,0.27695829094608343,0.7614445574771109,0.6993896236012207,0.9005595116988809,0.7571210579857579,0.5946083418107834,0.6190233977619533,0.0,0.7164292980671414,0.6559003051881994,0.0,2.171414038657172,2.638351983723296,1.3517293997965414,1.991353001017294,0.5595116988809766,0.8669888097660223,0.7093082400813835,0.46032553407934895,8.152848423194303,0.6681078331637843
1400000US34017004400,"Census Tract 44, Hudson County, New Jersey",4400,2381.0,2245.0,1048.0,1169.0,1048.0,40.5,22.6,20374.0,16.8,10.0,597.0,17.6,188.0,14.0,157.0,0.0,65.0,56.5,6.0,2318.0,25.0734985300294,17.938931297709924,97.35405291894163,0.623608017817372,13.430282292557742,6.202290076335878,0.25199496010079797,0.948880976602238,0.9684638860630722,0.7466937945066124,0.5849440488301119,0.3346897253306205,0.6782807731434385,0.940996948118006,0.8072227873855544,0.8697863682604272,0.09079348931841302,0.4908443540183113,0.0,0.6040183112919634,0.7492370295015259,0.5485757884028484,3.2489827060020344,2.7611902339776195,0.9605798575788402,2.392675483214649,0.8692777212614445,0.9066632756866735,0.4323499491353001,0.6319938962360122,9.363428280773142,0.8130722278738556
1400000US34017004500,"Census Tract 45, Hudson County, New Jersey",4500,3732.0,3473.0,1275.0,1622.0,1275.0,21.8,22.1,23639.0,21.2,14.5,1032.0,11.7,364.0,100.0,140.0,0.0,70.0,35.2,13.0,3622.0,27.65273311897106,28.54901960784314,97.05251875669882,2.879355024474518,8.631319358816278,5.490196078431373,0.3483386923901393,0.762970498474059,0.9656663275686673,0.6485249237029501,0.6963377416073245,0.659206510681587,0.8189216683621566,0.7311800610376399,0.9476093591047813,0.8608850457782299,0.32604272634791454,0.41378433367243134,0.0,0.569175991861648,0.5879959308240081,0.6078331637843337,3.073499491353001,3.156917599186165,1.1869277721261444,2.1787894201424214,0.8255340793489319,0.9844862665310274,0.594354018311292,0.5429806714140386,9.596134282807732,0.8372329603255341
1400000US34017005200,"Census Tract 52, Hudson County, New Jersey",5200,4267.0,4018.0,1479.0,1945.0,1479.0,17.3,19.9,20407.0,20.8,13.2,985.0,17.1,362.0,119.0,573.0,0.0,66.0,35.0,235.0,3922.0,23.084134052027185,24.475997295469913,91.9146941645184,2.961672473867596,29.460154241645245,4.462474645030426,5.50738223576283,0.6800610376398779,0.943031536113937,0.7451678535096643,0.6869277721261444,0.5689216683621566,0.5483214649033571,0.9318413021363174,0.909969481180061,0.7695829094608342,0.3296032553407935,0.6523397761953205,0.0,0.5081383519837233,0.5862156663275687,0.9163275686673449,3.0551881993896233,2.959053916581892,1.0991861648016277,2.663021363173957,0.8199389623601221,0.9575279755849441,0.5297558494404883,0.7278738555442523,9.7764496439471,0.8573245167853509
1400000US34017005300,"Census Tract 53, Hudson County, New Jersey",5300,3205.0,2996.0,1049.0,1244.0,1049.0,21.1,23.8,20895.0,20.3,12.5,978.0,19.6,248.0,47.0,42.0,0.0,123.0,30.9,5.0,3163.0,30.514820592823714,23.641563393708292,98.68954758190328,1.568758344459279,3.3762057877813505,11.725452812202096,0.15600624024961,0.7515259409969481,0.9745676500508647,0.7311800610376399,0.6777721261444557,0.518056968463886,0.9064089521871821,0.9628687690742624,0.8995422177009156,0.9173448626653102,0.1958290946083418,0.29094608341810785,0.0,0.8163784333672431,0.5501017293997965,0.4677009155645982,3.1350457782299084,3.2868769074262465,1.113173957273652,2.1251271617497456,0.8413021363173957,0.9941505595116988,0.5417090539165819,0.5198372329603256,9.660223804679552,0.845116988809766
1400000US34017005400,"Census Tract 54, Hudson County, New Jersey",5400,6711.0,6279.0,2458.0,2633.0,2458.0,6.0,13.7,42295.0,5.6,11.2,1471.0,7.6,272.0,261.0,232.0,0.0,144.0,13.1,0.0,5718.0,21.91923707346148,11.065907241659886,85.20339740724184,4.156712852365026,8.811241929358147,5.858421480878763,0.0,0.3079857578840285,0.8062054933875891,0.2062563580874873,0.18591047812817904,0.42497456765005087,0.46795523906408953,0.30391658189216686,0.6314852492370295,0.7009155645981688,0.41785350966429297,0.4188708036622584,0.0,0.5877416073245167,0.378942014242116,0.0,1.506358087487284,1.828331637843337,1.1187690742624619,1.3855544252288912,0.36648016276703965,0.3535096642929807,0.5460325534079349,0.24313326551373346,5.839013224821974,0.3463886063072228
