GEO_ID,Geography,TRACT,TOTPOP,5+POP,TOTHH,TOTHU,OCCHU,POVERTY,UNEMPLOYED,PERCAP,noHSDIPL,65+,17-_abs,DISABLE,SINGLPAR_abs,ENGLTW_abs,10+UNITS_abs,MOBILEHOMES,HOUSCROWD_abs,noVEHICLE,GROUPQRTRS_abs,MINORITY_abs,17-,SINGLPAR,MINORITY,ENGLTW,10+UNITS,HOUSCROWD,GROUPQRTRS,r_POVERTY,r_UNEMPLOYED,r_PERCAP,r_noHSDIPL,r_65+,r_17-,r_DISABLE,r_SINGLPAR,r_MINORITY,r_ENGLTW,r_10+UNITS,r_MOBILEHOMES,r_HOUSCROWD,r_noVEHICLE,r_GROUPQRTRS,sc_SE,sc_HH,sc_ML,sc_HT,r_SE,r_HH,r_ML,r_HT,CDC_score,CDC_percrank
1400000US34001011701,"Census Tract 117.01, Atlantic County, New Jersey",11701,9231.0,8515.0,3122.0,3390.0,3122.0,9.2,9.7,25188.0,17.0,9.0,2461.0,9.5,225.0,346.0,134.0,17.5,39.0,3.4,7.0,4876.0,26.6601668292,7.2069186419,52.822012783,4.06341749853,3.95280235988,1.24919923126,0.0758314375474,0.451678535097,0.595625635809,0.600966429298,0.591937945066,0.266785350966,0.769582909461,0.532426246185,0.477365208545,0.51017293998,0.408952187182,0.305696846389,0.994404883011,0.268056968464,0.130976602238,0.368769074262,2.24020854527,2.04615971516,0.919125127162,2.06790437436,0.575534079349,0.520345879959,0.406790437436,0.32019328586,7.27339776195,0.486775178026
1400000US34001011900,"Census Tract 119, Atlantic County, New Jersey",11900,8144.0,7340.0,2662.0,3058.0,2662.0,25.5,20.1,16405.0,26.6,6.9,2652.0,17.1,707.0,636.0,790.0,0.3,178.0,23.8,14.0,6938.0,32.5638506876,26.5589782119,85.1915520629,8.66485013624,25.8338783519,6.68670172802,0.171905697446,0.818540183113,0.945447609359,0.869023397762,0.791073245168,0.124109867752,0.942268565615,0.932349949135,0.931586978637,0.700406917599,0.61520854527,0.627924720244,0.855798575788,0.626653102747,0.486775178026,0.485757884028,3.4240844354,2.93031536114,1.31561546287,3.08290946083,0.909715157681,0.952441505595,0.683748728383,0.730925737538,10.7529247202,0.904374364191
1400000US34001012100,"Census Tract 121, Atlantic County, New Jersey",12100,2911.0,2715.0,820.0,1001.0,820.0,29.9,15.7,20247.0,32.2,15.6,663.0,8.9,136.0,502.0,153.0,1.0,55.0,22.9,312.0,2122.0,22.775678461,16.5853658537,72.8959120577,18.4898710866,15.2847152847,6.70731707317,10.7179663346,0.874491353001,0.873601220753,0.750254323499,0.870422177009,0.725584944049,0.523652085453,0.46019837233,0.78509664293,0.612665310275,0.831892166836,0.515513733469,0.920396744659,0.627924720244,0.479145473042,0.956002034588,3.36876907426,2.49453204476,1.44455747711,3.498982706,0.897253306205,0.809130213632,0.780518819939,0.881739572737,10.8068413021,0.908952187182
1400000US34001012501,"Census Tract 125.01, Atlantic County, New Jersey",12501,2783.0,2582.0,980.0,1026.0,980.0,2.2,9.1,38901.0,10.4,21.1,710.0,12.4,91.0,160.0,101.0,0.0,36.0,12.8,79.0,625.0,25.5120373697,9.28571428571,22.4577793748,6.19674670798,9.8440545809,3.67346938776,2.83866331297,0.0919379450661,0.546159715158,0.258901322482,0.39000508647,0.908825025432,0.703967446592,0.777721261445,0.570701932859,0.242878942014,0.518311291963,0.434638860631,0.424084435402,0.462360122075,0.373728382503,0.853763987792,1.28700406918,2.96121566633,0.761190233978,2.5485757884,0.29476093591,0.956765005086,0.331637843337,0.522253306205,7.55798575788,0.530773143438
1400000US34001012802,"Census Tract 128.02, Atlantic County, New Jersey",12802,1945.0,1895.0,828.0,1174.0,828.0,7.2,7.3,33564.0,11.1,14.2,402.0,7.2,92.0,95.0,65.0,0.0,34.0,3.7,0.0,339.0,20.6683804627,11.1111111111,17.4293059126,5.01319261214,5.53662691652,4.10628019324,0.0,0.363936927772,0.371693794507,0.372838250254,0.411622583927,0.642802644964,0.379704984741,0.262334689725,0.632756866734,0.186927772126,0.462614445575,0.351475076297,0.424084435402,0.484740590031,0.144201424212,0.161622583927,1.52009155646,1.91759918616,0.649542217701,1.56612410987,0.368514750763,0.418107833164,0.28013733469,0.143947100712,5.65335707019,0.254323499491
1400000US34001013301,"Census Tract 133.01, Atlantic County, New Jersey",13301,2742.0,2579.0,1197.0,2248.0,1197.0,6.5,3.2,44418.0,12.3,23.9,394.0,12.7,50.0,122.0,229.0,1.0,0.0,11.3,3.0,499.0,14.3690736689,4.17710944027,18.1983953319,4.73051570376,10.1868327402,0.0,0.109409190372,0.331510681587,0.0497202441506,0.178535096643,0.451551373347,0.942141403866,0.126907426246,0.796414038657,0.272126144456,0.194557477111,0.450661241099,0.439471007121,0.920396744659,0.0775686673449,0.350584944049,0.409460834181,1.01131739573,2.13758901322,0.64521871821,2.19748219736,0.203713123093,0.592828077314,0.278738555443,0.376398779247,5.99160732452,0.305951169888
1400000US34003003401,"Census Tract 34.01, Bergen County, New Jersey",3401,3023.0,2777.0,870.0,893.0,870.0,3.3,6.8,45158.0,6.1,14.8,933.0,6.6,63.0,75.0,0.0,0.0,18.0,1.7,5.0,1020.0,30.8633807476,7.24137931034,33.7413165729,2.70075621174,0.0,2.06896551724,0.165398610652,0.152848423194,0.326551373347,0.169379450661,0.205747711089,0.677390640895,0.915310274669,0.200788402848,0.479654120041,0.362665310275,0.313072227874,0.0747711088505,0.424084435402,0.345879959308,0.0554425228891,0.477619532045,0.854526958291,2.27314343845,0.675737538149,1.37779755849,0.148524923703,0.683112919634,0.294125127162,0.0907934893184,5.18120549339,0.184384537131
1400000US34003004001,"Census Tract 40.01, Bergen County, New Jersey",4001,3254.0,3068.0,1041.0,1095.0,1041.0,6.9,6.6,32291.0,7.7,12.2,614.0,7.4,69.0,175.0,67.0,2.1,10.0,6.9,24.0,1780.0,18.8690842041,6.62824207493,54.7019053473,5.70404172099,6.11872146119,0.960614793468,0.737553779963,0.349313326551,0.308494404883,0.404374364191,0.276449643947,0.497711088505,0.281027466938,0.286113936928,0.445320447609,0.522126144456,0.497711088505,0.368260427263,0.962487283825,0.23499491353,0.256866734486,0.718718209563,1.33863173957,1.51017293998,1.01983723296,2.54132756867,0.313580874873,0.173957273652,0.471007121058,0.519328585961,6.40996948118,0.366225839268
1400000US34003006202,"Census Tract 62.02, Bergen County, New Jersey",6202,4670.0,4449.0,2252.0,2468.0,2252.0,6.7,10.8,50768.0,7.9,27.6,636.0,13.6,66.0,484.0,1864.0,0.0,24.0,13.1,5.0,1691.0,13.6188436831,2.93072824156,36.2098501071,10.8788491796,75.5267423015,1.06571936057,0.107066381156,0.340539165819,0.672304170905,0.12512716175,0.286876907426,0.965793489318,0.110376398779,0.831002034588,0.176754832146,0.384537131231,0.678789420142,0.850712105799,0.424084435402,0.247202441506,0.379450661241,0.407426246185,1.4248474059,2.08392675483,1.06332655137,2.30887589013,0.341302136317,0.546032553408,0.502034587996,0.421922685656,6.88097660224,0.43514750763
1400000US34003010100,"Census Tract 101, Bergen County, New Jersey",10100,6014.0,5660.0,2210.0,2252.0,2210.0,2.8,9.7,38018.0,4.8,16.1,1425.0,6.3,75.0,150.0,264.0,0.0,27.0,7.0,6.0,1836.0,23.6947123379,3.39366515837,30.5287662122,2.65017667845,11.7229129663,1.22171945701,0.0997672098437,0.125890132248,0.595625635809,0.27517802645,0.152848423194,0.753433367243,0.591302136317,0.176500508647,0.208799593082,0.332400813835,0.308748728383,0.463886063072,0.424084435402,0.262970498474,0.259409969481,0.401068158698,1.1495422177,1.73003560529,0.641149542218,1.81141912513,0.252543234995,0.284587995931,0.276703967447,0.227873855544,5.33214649034,0.208036622584
1400000US34003011300,"Census Tract 113, Bergen County, New Jersey",11300,4562.0,4243.0,1598.0,1598.0,1598.0,4.4,7.0,35949.0,12.8,15.7,967.0,9.3,117.0,437.0,29.0,0.0,0.0,4.9,5.0,1544.0,21.1968434897,7.32165206508,33.8448049101,10.2993165213,1.81476846058,0.0,0.10960105217,0.216174974568,0.34486266531,0.315361139369,0.466937945066,0.732070193286,0.416836215666,0.505976602238,0.484486266531,0.362919633774,0.665310274669,0.235757884028,0.424084435402,0.0775686673449,0.194175991862,0.409715157681,1.34333672431,2.13936927772,1.02822990844,1.34130213632,0.315361139369,0.594354018311,0.476729399797,0.0813835198372,5.8522380468,0.286622583927
1400000US34003015100,"Census Tract 151, Bergen County, New Jersey",15100,2491.0,2297.0,919.0,1005.0,919.0,0.2,3.8,83903.0,1.6,16.4,773.0,4.3,27.0,16.0,199.0,0.0,45.0,3.6,0.0,676.0,31.031714171,2.93797606094,27.1376957045,0.696560731389,19.8009950249,4.89662676823,0.0,0.00851983723296,0.0780773143438,0.0373855544252,0.0331892166836,0.768692777213,0.918870803662,0.0516276703967,0.177263479145,0.296032553408,0.0994404883011,0.570956256358,0.424084435402,0.532807731434,0.14013224822,0.161622583927,0.157171922686,1.91645473042,0.395473041709,1.82960325534,0.00254323499491,0.417472024415,0.162512716175,0.234486266531,4.29870295015,0.0699389623601
1400000US34003017100,"Census Tract 171, Bergen County, New Jersey",17100,6843.0,6620.0,2631.0,2671.0,2631.0,5.6,6.1,52408.0,3.8,18.1,1570.0,9.4,147.0,630.0,176.0,0.0,22.0,12.7,5.0,998.0,22.9431535876,5.58722919042,14.5842466754,9.5166163142,6.58929239985,0.836183960471,0.0730673681134,0.292472024415,0.262334689725,0.116988809766,0.106815869786,0.83481688708,0.538148524924,0.518056968464,0.378687690743,0.14521871821,0.642929806714,0.377416073245,0.424084435402,0.22024415056,0.372202441506,0.364445574771,0.778611393693,2.26971007121,0.788148524924,1.75839267548,0.128942014242,0.682095625636,0.344608341811,0.208290946083,5.59486266531,0.24516785351
1400000US34003018100,"Census Tract 181, Bergen County, New Jersey",18100,7124.0,6601.0,2587.0,2722.0,2587.0,22.1,3.1,22706.0,26.5,13.0,1276.0,6.9,413.0,1511.0,422.0,0.0,222.0,35.2,5.0,4385.0,17.9112857945,15.9644375725,61.5524985963,22.8904711407,15.5033063924,8.58136838036,0.0701852891634,0.767548321465,0.0453967446592,0.678535096643,0.78980162767,0.556205493388,0.233468972533,0.230289928789,0.769074262462,0.558748728383,0.888860630722,0.518311291963,0.424084435402,0.708799593082,0.587995930824,0.361139369278,2.28128179044,1.78903865717,1.4476093591,2.60033062055,0.587741607325,0.319430315361,0.782299084435,0.545523906409,8.11826042726,0.600712105799
1400000US34003019202,"Census Tract 192.02, Bergen County, New Jersey",19202,1380.0,1297.0,665.0,766.0,665.0,10.9,2.5,29811.0,8.2,17.4,229.0,6.4,10.0,209.0,418.0,0.0,45.0,14.3,0.0,787.0,16.5942028986,1.5037593985,57.0289855072,16.1141094834,54.5691906005,6.76691729323,0.0,0.505976602238,0.0260681586979,0.476093591048,0.299211597152,0.811291963377,0.186164801628,0.184511698881,0.0780773143438,0.533062054934,0.794252288911,0.778229908444,0.424084435402,0.63021363174,0.394455747711,0.161622583927,1.30734994914,1.26004577823,1.32731434385,2.38860630722,0.302899287894,0.100966429298,0.690996948118,0.452950152594,6.28331637843,0.348931841302
