GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2012 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2012 inflation-adjusted dollars)
1400000US36059301600,36059301600,"Census Tract 3016, Nassau County, New York",78589,10751
1400000US36059301700,36059301700,"Census Tract 3017, Nassau County, New York",83555,12023
1400000US36059301800,36059301800,"Census Tract 3018, Nassau County, New York",38924,5300
1400000US36059301900,36059301900,"Census Tract 3019, Nassau County, New York",80202,12682
1400000US36059302000,36059302000,"Census Tract 3020, Nassau County, New York",82460,11480
1400000US36059302101,36059302101,"Census Tract 3021.01, Nassau County, New York",99056,20756
1400000US36059302102,36059302102,"Census Tract 3021.02, Nassau County, New York",69912,12391
1400000US36059302200,36059302200,"Census Tract 3022, Nassau County, New York",33626,4024
1400000US36059302300,36059302300,"Census Tract 3023, Nassau County, New York",55553,5751
1400000US36059302400,36059302400,"Census Tract 3024, Nassau County, New York",36019,4463
1400000US36059302501,36059302501,"Census Tract 3025.01, Nassau County, New York",82250,24238
1400000US36059302502,36059302502,"Census Tract 3025.02, Nassau County, New York",93756,18614
1400000US36059302600,36059302600,"Census Tract 3026, Nassau County, New York",39775,3310
1400000US36059302700,36059302700,"Census Tract 3027, Nassau County, New York",37484,7266
1400000US36059302800,36059302800,"Census Tract 3028, Nassau County, New York",43035,3705
1400000US36059302900,36059302900,"Census Tract 3029, Nassau County, New York",39987,4458
1400000US36059303000,36059303000,"Census Tract 3030, Nassau County, New York",36758,3456
1400000US36059303101,36059303101,"Census Tract 3031.01, Nassau County, New York",49054,6817
1400000US36059303102,36059303102,"Census Tract 3031.02, Nassau County, New York",49532,6778
1400000US36059303201,36059303201,"Census Tract 3032.01, Nassau County, New York",42553,5953
1400000US36059303202,36059303202,"Census Tract 3032.02, Nassau County, New York",31791,3452
1400000US36059303301,36059303301,"Census Tract 3033.01, Nassau County, New York",39916,4656
1400000US36059303302,36059303302,"Census Tract 3033.02, Nassau County, New York",46181,3975
1400000US36059303400,36059303400,"Census Tract 3034, Nassau County, New York",66150,9173
1400000US36059303500,36059303500,"Census Tract 3035, Nassau County, New York",37336,3232
1400000US36059303600,36059303600,"Census Tract 3036, Nassau County, New York",36013,4293
1400000US36059303700,36059303700,"Census Tract 3037, Nassau County, New York",42891,3271
1400000US36059303800,36059303800,"Census Tract 3038, Nassau County, New York",33619,2917
1400000US36059303900,36059303900,"Census Tract 3039, Nassau County, New York",44433,6905
1400000US36059304001,36059304001,"Census Tract 3040.01, Nassau County, New York",40043,4600
1400000US36059304002,36059304002,"Census Tract 3040.02, Nassau County, New York",31055,3273
1400000US36059304100,36059304100,"Census Tract 3041, Nassau County, New York",27723,4146
1400000US36059304202,36059304202,"Census Tract 3042.02, Nassau County, New York",29498,3110
1400000US36059304203,36059304203,"Census Tract 3042.03, Nassau County, New York",18830,1707
1400000US36059304204,36059304204,"Census Tract 3042.04, Nassau County, New York",15866,3284
1400000US36059404300,36059404300,"Census Tract 4043, Nassau County, New York",38227,4362
1400000US36059404400,36059404400,"Census Tract 4044, Nassau County, New York",44756,3379
1400000US36059404500,36059404500,"Census Tract 4045, Nassau County, New York",38883,4095
1400000US36059404600,36059404600,"Census Tract 4046, Nassau County, New York",47829,4272
1400000US36059404700,36059404700,"Census Tract 4047, Nassau County, New York",38162,2866
1400000US36059404800,36059404800,"Census Tract 4048, Nassau County, New York",28332,2087
1400000US36059404901,36059404901,"Census Tract 4049.01, Nassau County, New York",30214,3227
1400000US36059404902,36059404902,"Census Tract 4049.02, Nassau County, New York",25382,3264
1400000US36059405000,36059405000,"Census Tract 4050, Nassau County, New York",26737,2622
1400000US36059405100,36059405100,"Census Tract 4051, Nassau County, New York",27712,2948
1400000US36059405200,36059405200,"Census Tract 4052, Nassau County, New York",23954,2233
1400000US36059405301,36059405301,"Census Tract 4053.01, Nassau County, New York",33005,3796
1400000US36059405302,36059405302,"Census Tract 4053.02, Nassau County, New York",37459,5439
1400000US36059405400,36059405400,"Census Tract 4054, Nassau County, New York",30427,4230
1400000US36059405500,36059405500,"Census Tract 4055, Nassau County, New York",33691,2420
1400000US36059405600,36059405600,"Census Tract 4056, Nassau County, New York",34588,3391
1400000US36059405700,36059405700,"Census Tract 4057, Nassau County, New York",36224,4044
1400000US36059405800,36059405800,"Census Tract 4058, Nassau County, New York",39777,3587
1400000US36059405900,36059405900,"Census Tract 4059, Nassau County, New York",39612,4427
1400000US36059406001,36059406001,"Census Tract 4060.01, Nassau County, New York",30856,4463
1400000US36059406002,36059406002,"Census Tract 4060.02, Nassau County, New York",35715,3727
1400000US36059406100,36059406100,"Census Tract 4061, Nassau County, New York",42761,6979
1400000US36059406201,36059406201,"Census Tract 4062.01, Nassau County, New York",30108,2882
1400000US36059406202,36059406202,"Census Tract 4062.02, Nassau County, New York",29439,3467
1400000US36059406300,36059406300,"Census Tract 4063, Nassau County, New York",53109,6219
1400000US36059406400,36059406400,"Census Tract 4064, Nassau County, New York",77252,14988
1400000US36059406501,36059406501,"Census Tract 4065.01, Nassau County, New York",66523,8911
1400000US36059406600,36059406600,"Census Tract 4066, Nassau County, New York",66632,14020
1400000US36059406701,36059406701,"Census Tract 4067.01, Nassau County, New York",24964,4774
1400000US36059406702,36059406702,"Census Tract 4067.02, Nassau County, New York",22714,3577
1400000US36059406801,36059406801,"Census Tract 4068.01, Nassau County, New York",15860,2328
1400000US36059406802,36059406802,"Census Tract 4068.02, Nassau County, New York",18966,3106
1400000US36059406900,36059406900,"Census Tract 4069, Nassau County, New York",20459,2636
1400000US36059407000,36059407000,"Census Tract 4070, Nassau County, New York",18606,2320
1400000US36059407101,36059407101,"Census Tract 4071.01, Nassau County, New York",23873,2874
1400000US36059407102,36059407102,"Census Tract 4071.02, Nassau County, New York",25854,2294
1400000US36059407201,36059407201,"Census Tract 4072.01, Nassau County, New York",15920,3378
1400000US36059407203,36059407203,"Census Tract 4072.03, Nassau County, New York",28842,3866
1400000US36059407204,36059407204,"Census Tract 4072.04, Nassau County, New York",22205,4869
1400000US36059407301,36059407301,"Census Tract 4073.01, Nassau County, New York",24910,5518
1400000US36059407302,36059407302,"Census Tract 4073.02, Nassau County, New York",25291,2871
1400000US36059407401,36059407401,"Census Tract 4074.01, Nassau County, New York",20396,2241
1400000US36059407402,36059407402,"Census Tract 4074.02, Nassau County, New York",20557,2767
1400000US36059407501,36059407501,"Census Tract 4075.01, Nassau County, New York",21494,2576
1400000US36059407502,36059407502,"Census Tract 4075.02, Nassau County, New York",22525,2599
1400000US36059407600,36059407600,"Census Tract 4076, Nassau County, New York",42367,4391
1400000US36059407700,36059407700,"Census Tract 4077, Nassau County, New York",36735,3808
1400000US36059407801,36059407801,"Census Tract 4078.01, Nassau County, New York",35032,4640
1400000US36059407802,36059407802,"Census Tract 4078.02, Nassau County, New York",8015,1989
1400000US36059407900,36059407900,"Census Tract 4079, Nassau County, New York",36123,3740
1400000US36059408000,36059408000,"Census Tract 4080, Nassau County, New York",35268,3227
1400000US36059408100,36059408100,"Census Tract 4081, Nassau County, New York",41441,4429
1400000US36059408200,36059408200,"Census Tract 4082, Nassau County, New York",34044,3586
1400000US36059408300,36059408300,"Census Tract 4083, Nassau County, New York",38776,4331
1400000US36059408400,36059408400,"Census Tract 4084, Nassau County, New York",42593,4654
1400000US36059408500,36059408500,"Census Tract 4085, Nassau County, New York",35348,3389
1400000US36059408600,36059408600,"Census Tract 4086, Nassau County, New York",35830,2531
1400000US36059408700,36059408700,"Census Tract 4087, Nassau County, New York",37862,3654
1400000US36059408800,36059408800,"Census Tract 4088, Nassau County, New York",36559,4960
1400000US36059408900,36059408900,"Census Tract 4089, Nassau County, New York",35964,3271
1400000US36059409000,36059409000,"Census Tract 4090, Nassau County, New York",31492,2997
1400000US36059409100,36059409100,"Census Tract 4091, Nassau County, New York",35870,2948
1400000US36059409200,36059409200,"Census Tract 4092, Nassau County, New York",38316,4881
1400000US36059409300,36059409300,"Census Tract 4093, Nassau County, New York",35129,3411
1400000US36059409400,36059409400,"Census Tract 4094, Nassau County, New York",38500,3706
1400000US36059409500,36059409500,"Census Tract 4095, Nassau County, New York",36125,3625
1400000US36059409600,36059409600,"Census Tract 4096, Nassau County, New York",38606,3184
1400000US36059409700,36059409700,"Census Tract 4097, Nassau County, New York",39319,3319
1400000US36059409800,36059409800,"Census Tract 4098, Nassau County, New York",28544,2789
1400000US36059409900,36059409900,"Census Tract 4099, Nassau County, New York",36407,5577
1400000US36059410000,36059410000,"Census Tract 4100, Nassau County, New York",34818,4485
1400000US36059410100,36059410100,"Census Tract 4101, Nassau County, New York",49776,4848
1400000US36059410200,36059410200,"Census Tract 4102, Nassau County, New York",44612,4476
1400000US36059410300,36059410300,"Census Tract 4103, Nassau County, New York",29920,2818
1400000US36059410400,36059410400,"Census Tract 4104, Nassau County, New York",30757,3965
1400000US36059410500,36059410500,"Census Tract 4105, Nassau County, New York",27968,4116
1400000US36059410600,36059410600,"Census Tract 4106, Nassau County, New York",35440,4704
1400000US36059410700,36059410700,"Census Tract 4107, Nassau County, New York",30273,3165
1400000US36059410800,36059410800,"Census Tract 4108, Nassau County, New York",34020,2894
1400000US36059410900,36059410900,"Census Tract 4109, Nassau County, New York",37274,4192
1400000US36059411000,36059411000,"Census Tract 4110, Nassau County, New York",23517,2508
1400000US36059411100,36059411100,"Census Tract 4111, Nassau County, New York",20392,2943
1400000US36059411200,36059411200,"Census Tract 4112, Nassau County, New York",36728,5607
1400000US36059411301,36059411301,"Census Tract 4113.01, Nassau County, New York",51256,9034
1400000US36059411302,36059411302,"Census Tract 4113.02, Nassau County, New York",54386,8283
1400000US36059411400,36059411400,"Census Tract 4114, Nassau County, New York",48821,6099
1400000US36059411500,36059411500,"Census Tract 4115, Nassau County, New York",96777,8623
1400000US36059411600,36059411600,"Census Tract 4116, Nassau County, New York",54618,5343
1400000US36059411700,36059411700,"Census Tract 4117, Nassau County, New York",43711,6062
1400000US36059411800,36059411800,"Census Tract 4118, Nassau County, New York",41304,4543
1400000US36059411901,36059411901,"Census Tract 4119.01, Nassau County, New York",34842,2874
1400000US36059411902,36059411902,"Census Tract 4119.02, Nassau County, New York",35766,3124
1400000US36059412000,36059412000,"Census Tract 4120, Nassau County, New York",32977,3540
1400000US36059412100,36059412100,"Census Tract 4121, Nassau County, New York",45956,4510
1400000US36059412200,36059412200,"Census Tract 4122, Nassau County, New York",42244,5229
1400000US36059412301,36059412301,"Census Tract 4123.01, Nassau County, New York",46772,4053
1400000US36059412302,36059412302,"Census Tract 4123.02, Nassau County, New York",42182,6070
1400000US36059412400,36059412400,"Census Tract 4124, Nassau County, New York",42556,5436
1400000US36059412500,36059412500,"Census Tract 4125, Nassau County, New York",60573,7023
1400000US36059412600,36059412600,"Census Tract 4126, Nassau County, New York",89675,14474
1400000US36059412700,36059412700,"Census Tract 4127, Nassau County, New York",67905,7836
1400000US36059412800,36059412800,"Census Tract 4128, Nassau County, New York",41864,6700
1400000US36059412900,36059412900,"Census Tract 4129, Nassau County, New York",35423,2790
1400000US36059413001,36059413001,"Census Tract 4130.01, Nassau County, New York",39045,4646
1400000US36059413002,36059413002,"Census Tract 4130.02, Nassau County, New York",36326,3625
1400000US36059413100,36059413100,"Census Tract 4131, Nassau County, New York",43151,4863
1400000US36059413200,36059413200,"Census Tract 4132, Nassau County, New York",41830,3967
1400000US36059413300,36059413300,"Census Tract 4133, Nassau County, New York",35394,3953
1400000US36059413400,36059413400,"Census Tract 4134, Nassau County, New York",46523,3863
1400000US36059413500,36059413500,"Census Tract 4135, Nassau County, New York",42114,5377
1400000US36059413600,36059413600,"Census Tract 4136, Nassau County, New York",33538,2966
1400000US36059413700,36059413700,"Census Tract 4137, Nassau County, New York",31472,3343
1400000US36059413803,36059413803,"Census Tract 4138.03, Nassau County, New York",34691,4721
1400000US36059413804,36059413804,"Census Tract 4138.04, Nassau County, New York",40925,5688
1400000US36059413900,36059413900,"Census Tract 4139, Nassau County, New York",20748,2942
1400000US36059414001,36059414001,"Census Tract 4140.01, Nassau County, New York",25456,3858
1400000US36059414002,36059414002,"Census Tract 4140.02, Nassau County, New York",22322,2510
1400000US36059414100,36059414100,"Census Tract 4141, Nassau County, New York",33588,2983
1400000US36059414201,36059414201,"Census Tract 4142.01, Nassau County, New York",24928,2952
1400000US36059414202,36059414202,"Census Tract 4142.02, Nassau County, New York",22839,3960
1400000US36059414301,36059414301,"Census Tract 4143.01, Nassau County, New York",18871,2350
1400000US36059414303,36059414303,"Census Tract 4143.03, Nassau County, New York",31848,3506
1400000US36059414304,36059414304,"Census Tract 4143.04, Nassau County, New York",24437,5343
1400000US36059414400,36059414400,"Census Tract 4144, Nassau County, New York",20653,2659
1400000US36059414501,36059414501,"Census Tract 4145.01, Nassau County, New York",41105,4429
1400000US36059414502,36059414502,"Census Tract 4145.02, Nassau County, New York",40354,5775
1400000US36059414600,36059414600,"Census Tract 4146, Nassau County, New York",42333,3741
1400000US36059414700,36059414700,"Census Tract 4147, Nassau County, New York",41968,4234
1400000US36059414800,36059414800,"Census Tract 4148, Nassau County, New York",36605,3424
1400000US36059414900,36059414900,"Census Tract 4149, Nassau County, New York",39194,3899
1400000US36059415000,36059415000,"Census Tract 4150, Nassau County, New York",37837,3728
1400000US36059415101,36059415101,"Census Tract 4151.01, Nassau County, New York",53106,5846
1400000US36059415102,36059415102,"Census Tract 4151.02, Nassau County, New York",62027,6520
1400000US36059415201,36059415201,"Census Tract 4152.01, Nassau County, New York",55415,5914
1400000US36059415202,36059415202,"Census Tract 4152.02, Nassau County, New York",60871,5867
1400000US36059415300,36059415300,"Census Tract 4153, Nassau County, New York",41722,4491
1400000US36059415401,36059415401,"Census Tract 4154.01, Nassau County, New York",45612,4283
1400000US36059415402,36059415402,"Census Tract 4154.02, Nassau County, New York",59324,9893
1400000US36059415500,36059415500,"Census Tract 4155, Nassau County, New York",35168,3492
1400000US36059415600,36059415600,"Census Tract 4156, Nassau County, New York",44314,4644
1400000US36059415700,36059415700,"Census Tract 4157, Nassau County, New York",47268,6123
1400000US36059415802,36059415802,"Census Tract 4158.02, Nassau County, New York",48392,5989
1400000US36059416000,36059416000,"Census Tract 4160, Nassau County, New York",44672,6671
1400000US36059416100,36059416100,"Census Tract 4161, Nassau County, New York",38968,4091
1400000US36059416201,36059416201,"Census Tract 4162.01, Nassau County, New York",38711,4209
1400000US36059416202,36059416202,"Census Tract 4162.02, Nassau County, New York",28149,3200
1400000US36059416300,36059416300,"Census Tract 4163, Nassau County, New York",67198,8812
1400000US36059416401,36059416401,"Census Tract 4164.01, Nassau County, New York",51059,7101
1400000US36059416402,36059416402,"Census Tract 4164.02, Nassau County, New York",45951,7269
1400000US36059416500,36059416500,"Census Tract 4165, Nassau County, New York",29667,4368
1400000US36059416600,36059416600,"Census Tract 4166, Nassau County, New York",50397,5586
1400000US36059416701,36059416701,"Census Tract 4167.01, Nassau County, New York",40295,5468
1400000US36059416702,36059416702,"Census Tract 4167.02, Nassau County, New York",44544,5821
1400000US36059416801,36059416801,"Census Tract 4168.01, Nassau County, New York",60989,13576
1400000US36059416802,36059416802,"Census Tract 4168.02, Nassau County, New York",50648,8709
1400000US36059416900,36059416900,"Census Tract 4169, Nassau County, New York",71411,11222
1400000US36059517000,36059517000,"Census Tract 5170, Nassau County, New York",58149,10286
1400000US36059517101,36059517101,"Census Tract 5171.01, Nassau County, New York",28237,4301
1400000US36059517102,36059517102,"Census Tract 5171.02, Nassau County, New York",46840,7278
1400000US36059517200,36059517200,"Census Tract 5172, Nassau County, New York",25834,3736
1400000US36059517301,36059517301,"Census Tract 5173.01, Nassau County, New York",45180,7782
1400000US36059517302,36059517302,"Census Tract 5173.02, Nassau County, New York",33590,4767
1400000US36059517400,36059517400,"Census Tract 5174, Nassau County, New York",52723,5563
1400000US36059517500,36059517500,"Census Tract 5175, Nassau County, New York",52623,6333
1400000US36059517600,36059517600,"Census Tract 5176, Nassau County, New York",49912,5875
1400000US36059517701,36059517701,"Census Tract 5177.01, Nassau County, New York",90908,8184
1400000US36059517705,36059517705,"Census Tract 5177.05, Nassau County, New York",90922,11646
1400000US36059517801,36059517801,"Census Tract 5178.01, Nassau County, New York",97326,10607
1400000US36059517802,36059517802,"Census Tract 5178.02, Nassau County, New York",42561,6942
1400000US36059517901,36059517901,"Census Tract 5179.01, Nassau County, New York",47410,5202
1400000US36059517902,36059517902,"Census Tract 5179.02, Nassau County, New York",47507,7488
1400000US36059518000,36059518000,"Census Tract 5180, Nassau County, New York",46453,6534
1400000US36059518100,36059518100,"Census Tract 5181, Nassau County, New York",61454,7127
1400000US36059518201,36059518201,"Census Tract 5182.01, Nassau County, New York",105941,13218
1400000US36059518203,36059518203,"Census Tract 5182.03, Nassau County, New York",62554,8080
1400000US36059518204,36059518204,"Census Tract 5182.04, Nassau County, New York",92908,11224
1400000US36059518300,36059518300,"Census Tract 5183, Nassau County, New York",52736,6802
1400000US36059518400,36059518400,"Census Tract 5184, Nassau County, New York",60288,7657
1400000US36059518501,36059518501,"Census Tract 5185.01, Nassau County, New York",64377,8961
1400000US36059518502,36059518502,"Census Tract 5185.02, Nassau County, New York",46281,5950
1400000US36059518600,36059518600,"Census Tract 5186, Nassau County, New York",71269,8464
1400000US36059518700,36059518700,"Census Tract 5187, Nassau County, New York",46910,4710
1400000US36059518800,36059518800,"Census Tract 5188, Nassau County, New York",53911,6206
1400000US36059518900,36059518900,"Census Tract 5189, Nassau County, New York",43664,4306
1400000US36059519000,36059519000,"Census Tract 5190, Nassau County, New York",35829,2652
1400000US36059519100,36059519100,"Census Tract 5191, Nassau County, New York",39457,6719
1400000US36059519200,36059519200,"Census Tract 5192, Nassau County, New York",32089,3395
1400000US36059519300,36059519300,"Census Tract 5193, Nassau County, New York",32769,4826
1400000US36059519400,36059519400,"Census Tract 5194, Nassau County, New York",39097,4346
1400000US36059519500,36059519500,"Census Tract 5195, Nassau County, New York",37427,5384
1400000US36059519601,36059519601,"Census Tract 5196.01, Nassau County, New York",44766,9065
1400000US36059519602,36059519602,"Census Tract 5196.02, Nassau County, New York",48718,4951
1400000US36059519702,36059519702,"Census Tract 5197.02, Nassau County, New York",56493,5990
1400000US36059519703,36059519703,"Census Tract 5197.03, Nassau County, New York",55614,6501
1400000US36059519704,36059519704,"Census Tract 5197.04, Nassau County, New York",52771,4954
1400000US36059519801,36059519801,"Census Tract 5198.01, Nassau County, New York",44627,6302
1400000US36059519802,36059519802,"Census Tract 5198.02, Nassau County, New York",44398,4297
1400000US36059519900,36059519900,"Census Tract 5199, Nassau County, New York",44898,3452
1400000US36059520001,36059520001,"Census Tract 5200.01, Nassau County, New York",38389,7879
1400000US36059520002,36059520002,"Census Tract 5200.02, Nassau County, New York",34621,3383
1400000US36059520100,36059520100,"Census Tract 5201, Nassau County, New York",47044,7766
1400000US36059520200,36059520200,"Census Tract 5202, Nassau County, New York",40096,10523
1400000US36059520300,36059520300,"Census Tract 5203, Nassau County, New York",33582,2677
1400000US36059520401,36059520401,"Census Tract 5204.01, Nassau County, New York",40512,5033
1400000US36059520402,36059520402,"Census Tract 5204.02, Nassau County, New York",36156,6160
1400000US36059520501,36059520501,"Census Tract 5205.01, Nassau County, New York",36176,3862
1400000US36059520502,36059520502,"Census Tract 5205.02, Nassau County, New York",38789,3385
1400000US36059520600,36059520600,"Census Tract 5206, Nassau County, New York",39605,3778
1400000US36059520700,36059520700,"Census Tract 5207, Nassau County, New York",36798,3219
1400000US36059520800,36059520800,"Census Tract 5208, Nassau County, New York",34002,4236
1400000US36059520900,36059520900,"Census Tract 5209, Nassau County, New York",38228,3242
1400000US36059521000,36059521000,"Census Tract 5210, Nassau County, New York",38276,4252
1400000US36059521100,36059521100,"Census Tract 5211, Nassau County, New York",41662,4261
1400000US36059521200,36059521200,"Census Tract 5212, Nassau County, New York",43168,4540
1400000US36059521301,36059521301,"Census Tract 5213.01, Nassau County, New York",42899,4631
1400000US36059521302,36059521302,"Census Tract 5213.02, Nassau County, New York",46219,3958
1400000US36059521400,36059521400,"Census Tract 5214, Nassau County, New York",51708,5233
1400000US36059521500,36059521500,"Census Tract 5215, Nassau County, New York",40452,4835
1400000US36059521601,36059521601,"Census Tract 5216.01, Nassau County, New York",37241,3208
1400000US36059521602,36059521602,"Census Tract 5216.02, Nassau County, New York",38789,3381
1400000US36059521700,36059521700,"Census Tract 5217, Nassau County, New York",43742,5167
1400000US36059521801,36059521801,"Census Tract 5218.01, Nassau County, New York",43402,3872
1400000US36059521802,36059521802,"Census Tract 5218.02, Nassau County, New York",42576,4839
1400000US36059521902,36059521902,"Census Tract 5219.02, Nassau County, New York",47219,4915
1400000US36059522000,36059522000,"Census Tract 5220, Nassau County, New York",32149,4229
1400000US36059522700,36059522700,"Census Tract 5227, Nassau County, New York",43031,4498
1400000US36059980100,36059980100,"Census Tract 9801, Nassau County, New York",2895,711
1400000US36059981100,36059981100,"Census Tract 9811, Nassau County, New York",2423,1096
1400000US36059982100,36059982100,"Census Tract 9821, Nassau County, New York",2818,1108
1400000US36059990100,36059990100,"Census Tract 9901, Nassau County, New York",-,**
1400000US36059990200,36059990200,"Census Tract 9902, Nassau County, New York",-,**
1400000US36059990301,36059990301,"Census Tract 9903.01, Nassau County, New York",-,**
1400000US36059990302,36059990302,"Census Tract 9903.02, Nassau County, New York",-,**
1400000US36059990400,36059990400,"Census Tract 9904, Nassau County, New York",-,**
1400000US36061000100,36061000100,"Census Tract 1, New York County, New York",-,**
1400000US36061000201,36061000201,"Census Tract 2.01, New York County, New York",12021,2468
1400000US36061000202,36061000202,"Census Tract 2.02, New York County, New York",19561,3107
1400000US36061000500,36061000500,"Census Tract 5, New York County, New York",-,**
1400000US36061000600,36061000600,"Census Tract 6, New York County, New York",15048,2478
1400000US36061000700,36061000700,"Census Tract 7, New York County, New York",104136,12236
1400000US36061000800,36061000800,"Census Tract 8, New York County, New York",16365,1738
1400000US36061000900,36061000900,"Census Tract 9, New York County, New York",100804,21900
1400000US36061001001,36061001001,"Census Tract 10.01, New York County, New York",53768,18378
1400000US36061001002,36061001002,"Census Tract 10.02, New York County, New York",12282,1804
1400000US36061001200,36061001200,"Census Tract 12, New York County, New York",36598,6190
1400000US36061001300,36061001300,"Census Tract 13, New York County, New York",104299,18805
1400000US36061001401,36061001401,"Census Tract 14.01, New York County, New York",57928,7695
1400000US36061001402,36061001402,"Census Tract 14.02, New York County, New York",26976,4816
1400000US36061001501,36061001501,"Census Tract 15.01, New York County, New York",78065,20223
1400000US36061001502,36061001502,"Census Tract 15.02, New York County, New York",77699,11105
1400000US36061001600,36061001600,"Census Tract 16, New York County, New York",23481,3979
1400000US36061001800,36061001800,"Census Tract 18, New York County, New York",27311,3515
1400000US36061002000,36061002000,"Census Tract 20, New York County, New York",10802,1573
1400000US36061002100,36061002100,"Census Tract 21, New York County, New York",170552,24709
1400000US36061002201,36061002201,"Census Tract 22.01, New York County, New York",27146,3419
1400000US36061002202,36061002202,"Census Tract 22.02, New York County, New York",75853,25194
1400000US36061002400,36061002400,"Census Tract 24, New York County, New York",19391,2681
1400000US36061002500,36061002500,"Census Tract 25, New York County, New York",10195,1961
1400000US36061002601,36061002601,"Census Tract 26.01, New York County, New York",33640,6781
1400000US36061002602,36061002602,"Census Tract 26.02, New York County, New York",59313,13337
1400000US36061002700,36061002700,"Census Tract 27, New York County, New York",32470,6911
1400000US36061002800,36061002800,"Census Tract 28, New York County, New York",26861,2958
1400000US36061002900,36061002900,"Census Tract 29, New York County, New York",18065,2270
1400000US36061003001,36061003001,"Census Tract 30.01, New York County, New York",50179,6748
1400000US36061003002,36061003002,"Census Tract 30.02, New York County, New York",44719,5247
1400000US36061003100,36061003100,"Census Tract 31, New York County, New York",53097,14450
1400000US36061003200,36061003200,"Census Tract 32, New York County, New York",46798,5330
1400000US36061003300,36061003300,"Census Tract 33, New York County, New York",173299,31956
1400000US36061003400,36061003400,"Census Tract 34, New York County, New York",53470,8589
1400000US36061003601,36061003601,"Census Tract 36.01, New York County, New York",48841,12982
1400000US36061003602,36061003602,"Census Tract 36.02, New York County, New York",47715,8197
1400000US36061003700,36061003700,"Census Tract 37, New York County, New York",70636,11979
1400000US36061003800,36061003800,"Census Tract 38, New York County, New York",52694,7258
1400000US36061003900,36061003900,"Census Tract 39, New York County, New York",122486,23810
1400000US36061004000,36061004000,"Census Tract 40, New York County, New York",52671,6996
1400000US36061004100,36061004100,"Census Tract 41, New York County, New York",30292,5386
1400000US36061004200,36061004200,"Census Tract 42, New York County, New York",61428,19773
1400000US36061004300,36061004300,"Census Tract 43, New York County, New York",61143,9946
1400000US36061004400,36061004400,"Census Tract 44, New York County, New York",59131,7293
1400000US36061004500,36061004500,"Census Tract 45, New York County, New York",114818,35751
1400000US36061004700,36061004700,"Census Tract 47, New York County, New York",102997,22965
1400000US36061004800,36061004800,"Census Tract 48, New York County, New York",67018,6911
1400000US36061004900,36061004900,"Census Tract 49, New York County, New York",91668,15418
1400000US36061005000,36061005000,"Census Tract 50, New York County, New York",89248,10094
1400000US36061005200,36061005200,"Census Tract 52, New York County, New York",103738,20563
1400000US36061005400,36061005400,"Census Tract 54, New York County, New York",131804,23559
1400000US36061005501,36061005501,"Census Tract 55.01, New York County, New York",70748,14163
1400000US36061005502,36061005502,"Census Tract 55.02, New York County, New York",104915,25544
1400000US36061005600,36061005600,"Census Tract 56, New York County, New York",150467,35411
1400000US36061005700,36061005700,"Census Tract 57, New York County, New York",121148,22977
1400000US36061005800,36061005800,"Census Tract 58, New York County, New York",130265,23889
1400000US36061005900,36061005900,"Census Tract 59, New York County, New York",102146,17866
1400000US36061006000,36061006000,"Census Tract 60, New York County, New York",74938,11592
1400000US36061006100,36061006100,"Census Tract 61, New York County, New York",79450,15962
1400000US36061006200,36061006200,"Census Tract 62, New York County, New York",31422,5150
1400000US36061006300,36061006300,"Census Tract 63, New York County, New York",147180,24931
1400000US36061006400,36061006400,"Census Tract 64, New York County, New York",88127,10888
1400000US36061006500,36061006500,"Census Tract 65, New York County, New York",56688,9090
1400000US36061006600,36061006600,"Census Tract 66, New York County, New York",56749,6204
1400000US36061006700,36061006700,"Census Tract 67, New York County, New York",89749,14167
1400000US36061006800,36061006800,"Census Tract 68, New York County, New York",82136,13196
1400000US36061006900,36061006900,"Census Tract 69, New York County, New York",112069,24958
1400000US36061007000,36061007000,"Census Tract 70, New York County, New York",94008,10438
1400000US36061007100,36061007100,"Census Tract 71, New York County, New York",103862,16069
1400000US36061007200,36061007200,"Census Tract 72, New York County, New York",81474,11795
1400000US36061007300,36061007300,"Census Tract 73, New York County, New York",101960,12804
1400000US36061007400,36061007400,"Census Tract 74, New York County, New York",124037,24181
1400000US36061007500,36061007500,"Census Tract 75, New York County, New York",128460,21546
1400000US36061007600,36061007600,"Census Tract 76, New York County, New York",103398,28221
1400000US36061007700,36061007700,"Census Tract 77, New York County, New York",102952,18423
1400000US36061007800,36061007800,"Census Tract 78, New York County, New York",86069,10377
1400000US36061007900,36061007900,"Census Tract 79, New York County, New York",122475,21506
1400000US36061008000,36061008000,"Census Tract 80, New York County, New York",109118,16920
1400000US36061008100,36061008100,"Census Tract 81, New York County, New York",95262,10920
1400000US36061008200,36061008200,"Census Tract 82, New York County, New York",89161,19230
1400000US36061008300,36061008300,"Census Tract 83, New York County, New York",57956,16285
1400000US36061008400,36061008400,"Census Tract 84, New York County, New York",78336,16955
1400000US36061008601,36061008601,"Census Tract 86.01, New York County, New York",96519,15263
1400000US36061008602,36061008602,"Census Tract 86.02, New York County, New York",-,**
1400000US36061008603,36061008603,"Census Tract 86.03, New York County, New York",138360,26163
1400000US36061008700,36061008700,"Census Tract 87, New York County, New York",124973,17603
